"","id","risq","NBCAV","SEXE","DATE_EER","AGE","tranche_age","PNB"
"44661",32374469,1,0.5,"M",1988-05-01,56,"55-59 ans",219.235014620314
"44662",32374470,NA,0.833333333333333,"M",1998-09-19,37,"35-39 ans",9.42496632471718
"44663",32374472,1,1,"F",1974-02-01,83,"80 ans et +",299.822416444908
"44664",32374476,2,1,"M",1998-09-19,57,"55-59 ans",376.403933042401
"44665",32374477,NA,NA,"M",1976-10-01,60,"60-64 ans",1538.25616746
"44666",32374480,4,1.5,"M",1994-09-01,35,"35-39 ans",1949.30575990044
"44667",32374481,0,1,"F",1986-09-01,43,"40-44 ans",1528.26858742822
"44668",32374483,0,NA,"F",1996-03-01,67,"65-69 ans",6.5404181573
"44669",32374484,1,1,"M",1998-09-19,31,"30-34 ans",6.82627619476
"44670",32374487,1,0.5,"M",1969-12-01,75,"75-79 ans",690.065293240291
"44671",32374488,1,0.5,"M",1975-10-01,85,"80 ans et +",217.197035073274
"44672",32374491,1,1,"M",1996-04-01,50,"50-54 ans",178.509128361645
"44673",32374493,1,1,"M",1987-08-01,47,"45-49 ans",137.388259579869
"44674",32374494,NA,NA,"F",1986-06-01,45,"45-49 ans",45.89693531505
"44675",32374496,0,NA,"M",1986-12-01,52,"50-54 ans",56.3087753069723
"44676",32374497,1,1,"F",1991-11-01,60,"60-64 ans",132.380673604007
"44677",32374499,0,0.5,"F",1981-04-01,79,"75-79 ans",221.265113992669
"44678",32374500,3,1.5,"M",1996-07-29,33,"30-34 ans",1192.88483191924
"44679",32374502,1,1,"M",1998-09-21,34,"30-34 ans",989.052585218036
"44680",32374503,1,0.5,"M",1993-09-01,52,"50-54 ans",967.619728048266
"44681",32374504,0,0.416666666666667,"F",1980-06-01,89,"80 ans et +",440.569818811314
"44682",32374505,0,NA,"M",1989-09-22,71,"70-74 ans",25.5849374004767
"44683",32374506,1,0.5,"M",1982-10-01,60,"60-64 ans",2086.6361690326
"44684",32374507,0,2,"M",1998-09-21,34,"30-34 ans",844.086013132912
"44685",32374508,1,0.5,"F",1982-02-01,81,"80 ans et +",566.758710679972
"44686",32374509,1,0.5,"F",1973-12-01,72,"70-74 ans",318.920132995981
"44687",32374512,1,1,"F",1977-05-01,64,"60-64 ans",111.115623521667
"44688",32374516,1,0.5,"F",1991-03-01,55,"55-59 ans",226.297906795559
"44689",32374517,NA,NA,"F",1991-05-01,60,"60-64 ans",348.519572718859
"44690",32374518,1,0.5,"M",1975-09-01,77,"75-79 ans",130.277785444366
"44691",32374519,1,1,"F",1984-09-01,55,"55-59 ans",585.914701895292
"44692",32374520,3,1,"M",1995-09-01,32,"30-34 ans",929.595216699794
"44693",32374523,5,1,"F",1992-05-01,36,"35-39 ans",559.903485226933
"44694",32374524,0,0.5,"F",1962-02-01,89,"80 ans et +",345.177292079794
"44695",32374525,1,0.5,"M",1998-09-19,46,"45-49 ans",248.317455423578
"44696",32374526,1,1,"F",1977-10-01,52,"50-54 ans",143.839879529378
"44697",32374527,1,0.5,"F",1962-01-01,65,"65-69 ans",232.710387683686
"44698",32374528,0,0.5,"F",1984-12-01,51,"50-54 ans",77.0503840029244
"44699",32374529,1,0.625,"F",1989-02-01,76,"75-79 ans",363.913041723983
"44700",32374535,1,1,"F",1982-05-01,59,"55-59 ans",2857.29826045676
"44701",32374536,1,0.5,"F",1998-09-19,46,"45-49 ans",160.816804775818
"44702",32374537,2,1,"M",1996-01-01,28,"28-29 ans",1088.63682357644
"44703",32374539,1,0.5,"F",1975-06-01,63,"60-64 ans",15.545108601116
"44704",32374541,2,1,"M",1994-06-01,61,"60-64 ans",133.197980235817
"44705",32374543,1,1,"F",1998-09-19,57,"55-59 ans",685.778016914061
"44706",32374545,NA,0,"M",1989-09-01,46,"45-49 ans",12.26070913
"44707",32374546,2,1,"M",1998-09-19,35,"35-39 ans",1384.36522746068
"44708",32374548,2,1,"M",1996-03-01,44,"40-44 ans",675.671410472811
"44709",32374551,NA,NA,"F",1998-09-21,53,"50-54 ans",512.75205582
"44710",32374552,0,2.25,"M",1979-09-01,51,"50-54 ans",2596.48837447162
"44711",32374554,0,0,"M",1989-12-01,49,"45-49 ans",0
"44712",32374557,1,1,"F",1996-10-15,50,"50-54 ans",736.907174598956
"44713",32374559,1,1,"M",1998-09-19,44,"40-44 ans",1444.12193084034
"44714",32374561,1,2,"F",1993-12-01,45,"45-49 ans",1832.76256028536
"44715",32374562,0,0.5,"M",1986-12-01,70,"70-74 ans",479.045155373149
"44716",32374563,0,0.416666666666667,"F",1980-05-01,89,"80 ans et +",114.733564723727
"44717",32374570,1,0.5,"F",1992-01-01,65,"65-69 ans",1114.95578498497
"44718",32374572,1,1,"F",1982-05-01,53,"50-54 ans",1080.02144538553
"44719",32374573,1,1,"F",1998-09-19,64,"60-64 ans",386.297241841897
"44720",32374574,0,NA,"M",1992-09-01,42,"40-44 ans",1.07950475652067
"44721",32374576,0,NA,"F",1995-07-06,28,"28-29 ans",0.00117675343676667
"44722",32374578,1,1,"F",1998-10-03,29,"28-29 ans",655.504554492615
"44723",32374580,0,1.5,"F",1991-09-01,38,"35-39 ans",4607.61006138314
"44724",32374581,1,1,"F",1990-09-01,54,"50-54 ans",513.815070396686
"44725",32374582,2,1,"M",1998-09-18,31,"30-34 ans",734.536775238684
"44726",32374583,1,0.708333333333333,"M",1985-01-01,52,"50-54 ans",2190.94468236611
"44727",32374586,0,0.5,"M",1981-03-01,51,"50-54 ans",397.079422379298
"44728",32374587,1,1,"F",1998-09-19,31,"30-34 ans",153.173237540482
"44729",32374589,0,NA,"F",1995-04-01,62,"60-64 ans",7.76898169677112
"44730",32374592,0,1,"M",1992-11-01,61,"60-64 ans",6.363981
"44731",32374593,1,2.5,"M",1998-09-19,29,"28-29 ans",397.554269022052
"44732",32374594,1,1,"F",1985-04-01,61,"60-64 ans",360.474493698856
"44733",32374596,1,1,"M",1991-03-01,33,"30-34 ans",76.1220629869746
"44734",32374597,0,NA,"F",1998-09-21,13,"12-15 ans",1.58698339896767
"44735",32374599,1,1.66666666666667,"M",1983-08-01,63,"60-64 ans",253.919780196098
"44736",32374608,0,NA,"F",1989-01-01,28,"28-29 ans",6.22392663719152
"44737",32374611,1,0.5,"M",1971-02-01,62,"60-64 ans",70.1879748537059
"44738",32374614,1,0.5,"M",1988-10-01,87,"80 ans et +",32.3259984958238
"44739",32374615,1,1,"F",1988-03-01,65,"65-69 ans",165.333361409048
"44740",32374617,0,NA,"F",1998-09-15,44,"40-44 ans",0.30583377763665
"44741",32374618,1,2,"F",1996-03-01,67,"65-69 ans",2740.44089568336
"44742",32374619,1,0.5,"F",1980-10-01,67,"65-69 ans",82.4079293935575
"44743",32374621,0,0.5,"M",1984-10-01,101,"80 ans et +",1434.85940644664
"44744",32374622,1,0.5,"M",1989-09-01,49,"45-49 ans",38.9808513115885
"44745",32374625,1,0.5,"F",1977-02-01,53,"50-54 ans",390.848844737033
"44746",32374626,NA,NA,"F",1978-06-01,64,"60-64 ans",6.91246525152332
"44747",32374627,NA,NA,"F",1995-01-01,38,"35-39 ans",203.164694266072
"44748",32374628,2,0.5,"M",1984-06-01,60,"60-64 ans",1584.33864505056
"44749",32374629,1,1.58333333333333,"F",1992-10-01,37,"35-39 ans",788.381095363503
"44750",32374635,1,1,"F",1994-07-01,35,"35-39 ans",226.90987425872
"44751",32374639,NA,NA,"M",1981-03-01,69,"65-69 ans",23.60812337
"44752",32374640,1,0.5,"M",1972-02-01,63,"60-64 ans",132.050236908916
"44753",32374642,1,1,"F",1967-09-01,66,"65-69 ans",873.216879368588
"44754",32374643,NA,NA,"M",1995-07-01,42,"40-44 ans",45.6193513994464
"44755",32374644,0,1,"M",1982-07-01,71,"70-74 ans",2093.20539829694
"44756",32374645,1,1,"F",1998-09-19,27,"25-27 ans",145.430657881712
"44757",32374646,1,0.5,"M",1971-12-01,84,"80 ans et +",164.292772843845
"44758",32374647,0,0.0833333333333333,"F",1992-02-01,50,"50-54 ans",31.044058652493
"44759",32374649,NA,0.125,"M",1971-09-01,91,"80 ans et +",337.405086590044
"44760",32374651,1,0.5,"F",1960-01-01,61,"60-64 ans",778.724121280676
"44761",32374652,1,1.08333333333333,"M",1985-09-01,45,"45-49 ans",4587.33325412695
"44762",32374656,1,1,"F",1996-07-01,35,"35-39 ans",170.736459659324
"44763",32374659,1,1,"M",1984-03-01,46,"45-49 ans",234.761990462669
"44764",32374660,1,1,"M",1998-09-21,35,"35-39 ans",263.534162679244
"44765",32374662,1,1,"F",1986-09-01,46,"45-49 ans",65.9185970562634
"44766",32374667,0,NA,"M",1990-09-01,43,"40-44 ans",194.255992820093
"44767",32374669,1,0.5,"F",1970-04-01,62,"60-64 ans",390.306908432735
"44768",32374672,1,0.5,"M",1987-04-01,57,"55-59 ans",38.7625387448969
"44769",32374673,1,1,"F",1989-11-01,42,"40-44 ans",6422.2882001575
"44770",32374676,0,NA,"F",1996-02-01,34,"30-34 ans",168.275002946882
"44771",32374677,1,0.5,"F",1983-07-01,46,"45-49 ans",130.270081858099
"44772",32374678,1,0.5,"M",1987-06-01,52,"50-54 ans",166.243338586385
"44773",32374682,1,0.5,"M",1989-05-01,52,"50-54 ans",182.845566972734
"44774",32374683,0,NA,"M",1996-02-01,29,"28-29 ans",168.275002946882
"44775",32374685,2,0.333333333333333,"M",1995-11-01,37,"35-39 ans",15.2292049332761
"44776",32374688,1,1,"M",1987-12-01,48,"45-49 ans",288.047638701872
"44777",32374690,0,2,"M",1989-11-01,59,"55-59 ans",2317.28607873331
"44778",32374691,0,2,"F",1996-10-01,47,"45-49 ans",2374.4358815848
"44779",32374694,1,0.5,"M",1984-11-01,81,"80 ans et +",189.666243622655
"44780",32374695,1,1,"M",1971-10-01,67,"65-69 ans",29.7444120248176
"44781",32374696,1,0.5,"F",1987-02-01,57,"55-59 ans",99.2251266487735
"44782",32374697,1,1,"M",1989-01-01,46,"45-49 ans",411.523788433973
"44783",32374698,1,1,"M",1983-11-01,47,"45-49 ans",62.6019970414433
"44784",32374699,NA,0,"F",1998-09-21,53,"50-54 ans",33.3583828978283
"44785",32374700,1,1,"M",1983-09-01,79,"75-79 ans",169.859328102625
"44786",32374702,1,0.5,"F",1974-11-01,58,"55-59 ans",474.530313189571
"44787",32374703,0,1,"M",1973-12-01,60,"60-64 ans",523.101879120671
"44788",32374709,1,0.5,"M",1984-05-01,60,"60-64 ans",530.838781526167
"44789",32374710,0,NA,"M",1996-02-01,21,"18-22 ans",173.392832211828
"44790",32374711,NA,NA,"M",1998-09-21,65,"65-69 ans",46.4693556089238
"44791",32374713,1,0.5,"M",1986-10-01,80,"80 ans et +",364.868117639642
"44792",32374715,2,1,"F",1998-09-19,28,"28-29 ans",913.378768924102
"44793",32374719,1,1,"F",1979-03-01,66,"65-69 ans",2094.76453955638
"44794",32374722,0,NA,"M",1996-02-01,32,"30-34 ans",168.275002946882
"44795",32374725,1,1,"F",1908-05-01,64,"60-64 ans",242.937361149903
"44796",32374726,NA,1.29166666666667,"M",1986-09-01,90,"80 ans et +",332.798084060418
"44797",32374727,1,1.5,"M",1985-08-01,46,"45-49 ans",632.441341081341
"44798",32374729,1,1,"F",1982-08-01,78,"75-79 ans",613.457691687169
"44799",32374730,0,0.583333333333333,"F",1997-01-17,16,"16-17 ans",263.838306317622
"44800",32374731,1,1,"M",1977-03-01,52,"50-54 ans",430.298736201127
"44801",32374732,1,1,"F",1990-07-01,52,"50-54 ans",1550.72955714662
"44802",32374734,4,1,"F",1995-01-01,45,"45-49 ans",695.735203765478
"44803",32374736,0,0.5,"F",1980-09-01,61,"60-64 ans",14.4481677310168
"44804",32374737,0,NA,"M",1992-10-01,46,"45-49 ans",1.06203107812943
"44805",32374740,0,0.5,"F",1992-11-01,39,"35-39 ans",202.176014398455
"44806",32374741,1,0.5,"M",1965-01-01,78,"75-79 ans",711.124591216221
"44807",32374742,NA,0.166666666666667,"F",1977-11-01,62,"60-64 ans",38.8180921050783
"44808",32374743,1,1,"F",1987-09-01,46,"45-49 ans",2023.96197036404
"44809",32374744,3,0.458333333333333,"F",1987-10-01,63,"60-64 ans",159.196900600469
"44810",32374745,NA,NA,"M",1993-02-01,55,"55-59 ans",25.8059475867437
"44811",32374747,NA,NA,"M",1986-11-01,65,"65-69 ans",415.416715079906
"44812",32374748,0,NA,"F",1995-01-01,54,"50-54 ans",0.372149170739333
"44813",32374752,1,0.5,"M",1992-12-01,55,"55-59 ans",390.764826891947
"44814",32374753,1,1,"M",1969-10-01,63,"60-64 ans",634.747076828937
"44815",32374755,1,1,"F",1989-12-01,48,"45-49 ans",341.807181073885
"44816",32374756,1,1,"F",1995-06-01,41,"40-44 ans",820.878151758528
"44817",32374758,0,NA,"M",1984-12-01,47,"45-49 ans",9.53668065163458
"44818",32374759,1,0.5,"F",1973-06-01,57,"55-59 ans",418.677111533755
"44819",32374761,1,0.5,"F",1992-11-01,67,"65-69 ans",205.515068461183
"44820",32374763,1,1,"F",1998-09-19,37,"35-39 ans",827.239166899901
"44821",32374764,1,1,"M",1986-05-01,53,"50-54 ans",262.166047294404
"44822",32374767,1,1,"F",1968-10-01,70,"70-74 ans",1695.14526044001
"44823",32374768,0,NA,"F",1990-12-01,48,"45-49 ans",0.0807343027828333
"44824",32374769,1,0.5,"M",1987-03-01,54,"50-54 ans",1282.53961363205
"44825",32374770,1,1,"F",1988-08-01,85,"80 ans et +",1107.30621349367
"44826",32374773,0,1,"M",1984-09-01,54,"50-54 ans",1434.0049512385
"44827",32374778,1,1,"F",1991-08-01,32,"30-34 ans",286.405006929892
"44828",32374780,1,0.5,"F",1968-01-01,66,"65-69 ans",363.870569397346
"44829",32374781,1,1,"M",1994-02-01,79,"75-79 ans",213.389515965451
"44830",32374784,1,1,"F",1987-08-01,50,"50-54 ans",80.189704487557
"44831",32374785,1,1,"M",1998-09-19,23,"23-24 ans",48.9895304708219
"44832",32374786,1,1,"F",1976-06-01,79,"75-79 ans",195.855233432113
"44833",32374787,1,1,"M",1981-04-01,84,"80 ans et +",726.030033171145
"44834",32374788,1,0.5,"M",1986-01-01,51,"50-54 ans",185.796568950897
"44835",32374792,3,0.5,"M",1996-08-01,57,"55-59 ans",436.063721447157
"44836",32374793,0,NA,"M",1994-06-01,38,"35-39 ans",0.000195285554
"44837",32374794,1,1,"M",1989-02-01,80,"80 ans et +",180.63537773235
"44838",32374795,1,1,"F",1986-05-01,51,"50-54 ans",893.749959865493
"44839",32374799,1,1,"F",1982-11-01,52,"50-54 ans",784.120868522088
"44840",32374801,1,0.5,"F",1983-02-01,63,"60-64 ans",3.5115496214525
"44841",32374802,1,0.5,"F",1996-04-01,31,"30-34 ans",344.984606578451
"44842",32374803,2,1,"F",1998-09-21,32,"30-34 ans",161.462793968648
"44843",32374807,NA,2.16666666666667,"F",1989-11-01,60,"60-64 ans",1533.47151656719
"44844",32374809,1,1,"M",1993-11-01,41,"40-44 ans",564.367984890105
"44845",32374810,0,0.5,"M",1994-10-01,77,"75-79 ans",64.9488982803901
"44846",32374811,0,NA,"M",1986-03-01,58,"55-59 ans",4.20402936298153
"44847",32374813,1,1.5,"F",1996-06-01,35,"35-39 ans",406.618318459012
"44848",32374814,1,0.5,"F",1994-09-01,44,"40-44 ans",547.507722273509
"44849",32374815,1,1,"M",1994-04-01,67,"65-69 ans",716.670890661791
"44850",32374819,2,1,"M",1998-09-21,32,"30-34 ans",1595.07161969088
"44851",32374822,1,1,"M",1998-09-21,37,"35-39 ans",343.712714680795
"44852",32374826,1,1,"F",1971-12-01,82,"80 ans et +",122.535654924322
"44853",32374827,1,1,"M",1998-09-21,53,"50-54 ans",706.852457222348
"44854",32374829,1,0.5,"F",1983-06-01,84,"80 ans et +",1590.42469004766
"44855",32374831,0,NA,"M",1989-12-01,53,"50-54 ans",10.3822709582213
"44856",32374834,1,1,"F",1998-09-21,37,"35-39 ans",729.729606004176
"44857",32374835,1,1,"M",1988-12-01,43,"40-44 ans",647.639540367984
"44858",32374839,1,1,"F",1969-05-01,83,"80 ans et +",689.970939406986
"44859",32374840,NA,0,"M",1998-09-21,33,"30-34 ans",0
"44860",32374841,1,0.5,"F",1966-11-01,83,"80 ans et +",247.263872683628
"44861",32374845,1,0.5,"M",1974-07-01,71,"70-74 ans",287.877476698648
"44862",32374847,1,0.5,"M",1982-03-01,49,"45-49 ans",1176.73881068969
"44863",32374849,0,NA,"M",1989-12-01,25,"25-27 ans",10.2028857621258
"44864",32374851,1,1,"M",1987-11-01,91,"80 ans et +",106.08275694464
"44865",32374855,1,0.5,"M",1998-09-21,35,"35-39 ans",14.1761114575313
"44866",32374860,1,0.5,"F",1981-05-01,87,"80 ans et +",2093.32987488442
"44867",32374861,1,0.5,"F",1998-09-21,34,"30-34 ans",14.1761114575313
"44868",32374862,1,1,"F",1988-11-01,50,"50-54 ans",573.377166547289
"44869",32374863,0,0.5,"M",1991-10-01,48,"45-49 ans",132.386728945843
"44870",32374870,1,1,"F",1977-07-01,88,"80 ans et +",301.629559328109
"44871",32374872,NA,0.666666666666667,"M",1990-12-01,46,"45-49 ans",241.691587563536
"44872",32374875,1,0.5,"F",1996-04-01,29,"28-29 ans",73.0846734053439
"44873",32374878,1,1,"F",1989-06-01,38,"35-39 ans",6.94172173704542
"44874",32374879,1,1,"M",1978-12-01,58,"55-59 ans",707.066019104639
"44875",32374888,1,0.5,"F",1998-09-19,39,"35-39 ans",642.13552064903
"44876",32374889,1,1,"M",1989-10-01,63,"60-64 ans",806.602850792834
"44877",32374892,2,1,"M",1998-09-19,64,"60-64 ans",360.67852694097
"44878",32374895,NA,NA,"M",1997-01-01,34,"30-34 ans",599.196134439282
"44879",32374896,1,1,"F",1998-09-19,21,"18-22 ans",139.396567067044
"44880",32374897,1,0.5,"F",1979-02-01,64,"60-64 ans",283.993484204687
"44881",32374898,0,0,"F",1996-01-01,51,"50-54 ans",35.4344579936249
"44882",32374900,0,1,"M",1998-09-19,18,"18-22 ans",135.45698602014
"44883",32374901,1,1,"M",1996-10-01,35,"35-39 ans",297.217998582651
"44884",32374905,0,0.25,"M",1998-09-18,36,"35-39 ans",358.41644227138
"44885",32374907,1,0.5,"M",1983-05-01,68,"65-69 ans",76.92239584807
"44886",32374912,0,0.5,"F",1967-12-01,68,"65-69 ans",1909.56457967376
"44887",32374915,1,1,"F",1977-06-01,68,"65-69 ans",2114.87269325892
"44888",32374918,1,1,"F",1996-10-01,35,"35-39 ans",104.491379101316
"44889",32374926,NA,NA,"M",1996-07-01,37,"35-39 ans",6.30588417860587
"44890",32374933,1,0.5,"M",1988-06-01,51,"50-54 ans",294.64650065479
"44891",32374934,1,1,"F",1998-09-18,33,"30-34 ans",163.090151175571
"44892",32374938,1,1,"F",1998-09-18,75,"75-79 ans",700.952868903717
"44893",32374939,2,1,"F",1993-08-01,39,"35-39 ans",919.562174329531
"44894",32374940,1,0.833333333333333,"M",1980-06-01,54,"50-54 ans",169.32755634793
"44895",32374941,NA,0.833333333333333,"F",1989-12-01,68,"65-69 ans",144.988288293142
"44896",32374947,1,0.5,"M",1985-08-01,58,"55-59 ans",2344.41494920044
"44897",32374951,2,1,"F",1998-09-19,35,"35-39 ans",1068.60070528668
"44898",32374953,1,1,"M",1998-09-19,31,"30-34 ans",141.861840178739
"44899",32374954,1,1,"F",1979-08-01,50,"50-54 ans",271.31596338534
"44900",32374955,0,NA,"F",1991-10-01,50,"50-54 ans",0.008397278822
"44901",32374957,1,0.5,"M",1992-07-10,47,"45-49 ans",686.447659889609
"44902",32374959,1,0.5,"M",1966-02-01,72,"70-74 ans",46.8461661063803
"44903",32374961,2,1.5,"M",1994-02-01,43,"40-44 ans",386.607953547132
"44904",32374962,1,1,"M",1989-02-01,37,"35-39 ans",1072.14931319966
"44905",32374963,2,0.5,"F",1986-02-01,52,"50-54 ans",235.264626700691
"44906",32374964,1,1,"F",1984-03-01,52,"50-54 ans",379.590678398864
"44907",32374967,0,NA,"F",1996-12-01,15,"12-15 ans",2.49220236330267
"44908",32374971,1,0.5,"M",1996-03-01,74,"70-74 ans",54.9908058654729
"44909",32374972,2,1,"F",1998-09-19,71,"70-74 ans",621.163236374274
"44910",32374973,1,1,"M",1983-08-01,60,"60-64 ans",427.322410520879
"44911",32374974,3,0.5,"M",1989-04-01,56,"55-59 ans",265.244748809196
"44912",32374977,0,0.5,"M",1996-07-01,64,"60-64 ans",315.352679960041
"44913",32374978,1,1,"M",1974-08-01,84,"80 ans et +",793.135804337105
"44914",32374980,2,0.5,"M",1994-05-01,43,"40-44 ans",1430.42322069199
"44915",32374981,1,1,"M",1983-04-01,61,"60-64 ans",591.61105587632
"44916",32374982,1,1.5,"M",1998-09-17,31,"30-34 ans",153.563790556228
"44917",32374983,1,1,"F",1990-12-01,55,"55-59 ans",943.022986931759
"44918",32374984,1,1,"M",1979-10-01,78,"75-79 ans",198.892870669182
"44919",32374985,1,1.25,"F",1992-05-01,43,"40-44 ans",172.554002240627
"44920",32374988,1,0.5,"M",1987-11-01,86,"80 ans et +",227.877112042487
"44921",32374990,1,0.5,"F",1984-10-01,78,"75-79 ans",1026.99724519737
"44922",32374991,NA,NA,"F",1995-04-01,46,"45-49 ans",4.74147510342898
"44923",32374993,3,1,"F",1998-09-19,65,"65-69 ans",183.900102419321
"44924",32374995,1,1,"F",1978-05-01,89,"80 ans et +",1602.60362021517
"44925",32374997,1,1,"F",1985-12-01,71,"70-74 ans",693.858893053344
"44926",32374999,1,0.5,"M",1987-04-01,78,"75-79 ans",2784.59482904658
"44927",32375001,NA,0.166666666666667,"F",1988-01-01,43,"40-44 ans",5.15464028116633
"44928",32375004,1,1,"F",1998-09-19,32,"30-34 ans",65.9913665261569
"44929",32375006,1,1,"F",1982-03-01,82,"80 ans et +",302.008654960023
"44930",32375007,NA,NA,"M",1986-09-01,59,"55-59 ans",5.882593312
"44931",32375009,1,1,"M",1998-09-19,60,"60-64 ans",173.137516890262
"44932",32375010,1,1,"M",1973-07-01,73,"70-74 ans",1022.98791903607
"44933",32375011,1,0.5,"F",1970-01-01,75,"75-79 ans",234.109223932204
"44934",32375012,1,1,"F",1998-06-30,56,"55-59 ans",167.942570237323
"44935",32375018,0,0.25,"F",1990-09-01,53,"50-54 ans",545.658545647894
"44936",32375019,1,1,"M",1997-01-01,22,"18-22 ans",500.848080054902
"44937",32375021,1,1,"F",1990-08-20,70,"70-74 ans",73.7183531667038
"44938",32375023,1,0.666666666666667,"F",1997-01-01,55,"55-59 ans",642.082905221983
"44939",32375024,1,1,"M",1998-09-19,32,"30-34 ans",109.313614940517
"44940",32375025,1,1,"M",1993-03-01,42,"40-44 ans",15.8095385085035
"44941",32375027,1,0.5,"M",1987-07-01,71,"70-74 ans",259.126222754561
"44942",32375030,1,0.5,"M",1989-01-01,51,"50-54 ans",404.082107948715
"44943",32375032,3,1,"M",1995-05-01,63,"60-64 ans",293.607105568048
"44944",32375033,1,1,"M",1986-04-01,70,"70-74 ans",466.208422846034
"44945",32375034,0,0.875,"M",1994-10-01,39,"35-39 ans",578.842743173532
"44946",32375035,1,0.5,"M",1970-03-01,61,"60-64 ans",160.678519319533
"44947",32375036,1,1,"M",1989-08-11,72,"70-74 ans",445.869302008605
"44948",32375037,1,1,"F",1998-09-19,34,"30-34 ans",6.363981
"44949",32375038,1,0.5,"M",1981-10-01,76,"75-79 ans",141.096105332887
"44950",32375039,NA,NA,"M",1997-12-01,36,"35-39 ans",274.675324210974
"44951",32375043,1,0.5,"M",1980-06-01,64,"60-64 ans",422.178131323282
"44952",32375045,1,1.5,"F",1998-09-19,33,"30-34 ans",789.010997234002
"44953",32375046,0,NA,"M",1997-01-01,15,"12-15 ans",23.5004842515589
"44954",32375047,1,1,"F",1994-05-01,18,"18-22 ans",73.8269915314955
"44955",32375048,0,0.5,"M",1995-01-01,67,"65-69 ans",456.73837538667
"44956",32375049,1,1.5,"M",1995-07-01,50,"50-54 ans",249.85680752351
"44957",32375050,1,1,"F",1974-04-01,78,"75-79 ans",226.608869282204
"44958",32375053,1,1,"M",1977-10-01,56,"55-59 ans",128.310607476425
"44959",32375055,1,0.5,"M",1997-01-01,42,"40-44 ans",738.616708990228
"44960",32375057,1,1,"M",1988-12-01,54,"50-54 ans",308.714608109357
"44961",32375058,2,0.5,"M",1977-12-01,80,"80 ans et +",435.610240399494
"44962",32375061,1,1,"M",1998-09-19,34,"30-34 ans",412.945012262761
